Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
jira_wic,0.505002591,0.476923077,0.518064911,0.479422533,0.119460501,0.479423051,-0.021514063,-0.079904122,0.630743052
jira_jru,0.40060327,0.494252874,0.652173913,0.414625184,0.156363636,0.416428681,-0.106116926,-0.281487609,0.813953488
jira_der,0.467578256,0.600522193,0.74332472,0.392605657,0.196665242,0.403294814,-0.111260512,-0.204127622,0.892791128
jira_hiv,0.442736224,0.462897527,0.576345984,0.442841276,0.245548266,0.442930094,-0.091262045,-0.196101264,0.875706215
jira_hba,0.268100448,0.30733945,0.656361474,0.324982577,0.160095579,0.325244851,-0.286356744,-0.901850521,1.012275732
jira_jru,0.390875991,0.275862069,0.529503106,0.36026691,0.10619469,0.365669927,-0.164261243,-0.81002052,0.757865937
jira_gro,0.272332129,0.157142857,0.596537949,0.251795908,0.041587902,0.269840535,-0.247151677,-2.557745543,0.774665043
jira_act,0.220561263,0.221843003,0.622878693,0.289243364,0.09636768,0.295192871,-0.292822737,-1.526604606,0.923566879
jira_wic,0.564621508,0.576923077,0.521126761,0.525616802,0.142045455,0.525359513,0.029201292,0.089582152,0.618831537
jira_der,0.370129176,0.394255875,0.585701981,0.404152728,0.159450898,0.404192667,-0.134413422,-0.416834168,0.815896488
jira_act,0.386962286,0.416382253,0.585795097,0.415292151,0.181143281,0.415292564,-0.123667586,-0.343592287,0.831740977
jira_hiv,0.340976924,0.363957597,0.613415711,0.375100372,0.190564292,0.375168514,-0.201145408,-0.548420273,0.944915254
jira_gro,0.160652463,0.085714286,0.627163782,0.1787663,0.021937843,0.216018885,-0.306470397,-5.778319123,0.814859927
jira_wic,0.617713976,0.630769231,0.467238212,0.579697976,0.168205128,0.57890446,0.085549055,0.240139452,0.56097561
jira_jru,0.362051117,0.218390805,0.476708075,0.338056422,0.092009685,0.352634754,-0.168275035,-1.042047664,0.7250342
jira_hba,0.466248132,0.518348624,0.568370987,0.473005608,0.279357231,0.473201354,-0.04072619,-0.07663767,0.855524079
