Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
poi2_0,0.674114548,0.243243243,0.061371841,0.477823145,0.285714286,0.463135356,0.212775806,0.659589526,0.350318471
poi2_0,0.650551273,0.324324324,0.075812274,0.547482018,0.342857143,0.519227122,0.261263096,0.675955414,0.343949045
poi2_0,0.704898039,0.297297297,0.054151625,0.530281214,0.349206349,0.501640949,0.284462075,0.721482339,0.331210191
camel1_4,0.652317033,0.144827586,0.072902338,0.366427778,0.191780822,0.393108491,0.096098203,0.414045435,0.51146789
camel1_4,0.675909501,0.15862069,0.057771664,0.386596571,0.219047619,0.403654165,0.142964914,0.530065816,0.494266055
camel1_4,0.674894465,0.165517241,0.074277854,0.391437065,0.215246637,0.407598669,0.119035367,0.459575688,0.505733945
camel1_4,0.66933074,0.110344828,0.071526823,0.320081572,0.150234742,0.368888911,0.053901635,0.293291284,0.521788991
camel1_4,0.643926386,0.165517241,0.114167813,0.382910564,0.19047619,0.404434821,0.058272576,0.2586487,0.538990826
camel1_4,0.659517147,0.165517241,0.089408528,0.38822492,0.205128205,0.4065544,0.093607296,0.383362003,0.518348624
camel1_4,0.656842005,0.131034483,0.085281981,0.346207456,0.168141593,0.382596531,0.058686107,0.291103332,0.526376147
camel1_4,0.651890148,0.172413793,0.099037139,0.394129959,0.20661157,0.410632846,0.086890519,0.354816514,0.524082569
camel1_4,0.666024759,0.131034483,0.100412655,0.343332146,0.160337553,0.381459875,0.037114286,0.194833414,0.538990826
camel1_4,0.639927904,0.151724138,0.086657497,0.372258115,0.191304348,0.397056611,0.081679443,0.357537531,0.520642202
camel1_4,0.659336907,0.186206897,0.09215956,0.411152224,0.225941423,0.420883173,0.112913009,0.421083928,0.513761468
camel1_4,0.651833231,0.165517241,0.099037139,0.386166916,0.199170124,0.405790513,0.079081775,0.334862385,0.526376147
camel1_4,0.628534838,0.110344828,0.09215956,0.316505129,0.140350877,0.367552488,0.023072431,0.137399656,0.538990826
camel1_4,0.655200873,0.15862069,0.083906465,0.381197309,0.200873362,0.402103923,0.094286985,0.392700439,0.516055046
camel1_4,0.663482427,0.15862069,0.083906465,0.381197309,0.200873362,0.402103923,0.094286985,0.392700439,0.516055046
camel1_4,0.646084523,0.165517241,0.097661623,0.386461588,0.2,0.405904357,0.081089516,0.341790902,0.525229358
camel1_4,0.643513731,0.165517241,0.096286107,0.386756035,0.20083682,0.406016629,0.083118735,0.348719419,0.524082569
camel1_4,0.662367784,0.144827586,0.052269601,0.370482801,0.205882353,0.394173305,0.137212545,0.532820009,0.494266055
camel1_4,0.660086325,0.179310345,0.123796424,0.396374022,0.199233716,0.413119661,0.060864382,0.258115737,0.542431193
camel1_4,0.657477589,0.193103448,0.111416781,0.414232403,0.220472441,0.424024417,0.091965908,0.352678571,0.527522936
camel1_4,0.635194232,0.172413793,0.09215956,0.395631412,0.210970464,0.411190899,0.097269782,0.388073394,0.518348624
camel1_4,0.652544704,0.137931034,0.068775791,0.35839185,0.186046512,0.388488344,0.094763287,0.418004587,0.510321101
camel1_4,0.634558649,0.15862069,0.103163686,0.377169451,0.189300412,0.400599512,0.065376864,0.291483845,0.532110092
camel1_4,0.654328132,0.172413793,0.064649243,0.40158109,0.230414747,0.413025361,0.145786021,0.521100917,0.495412844
camel1_4,0.638172936,0.124137931,0.097661623,0.334685553,0.153846154,0.376833828,0.032563625,0.177816004,0.538990826
camel1_4,0.645463169,0.15862069,0.063273728,0.385466169,0.214953271,0.40337503,0.131515139,0.501146789,0.498853211
camel1_4,0.659887113,0.144827586,0.066024759,0.36778442,0.196261682,0.393502215,0.10869528,0.453636959,0.505733945
camel1_4,0.65824598,0.144827586,0.061898212,0.368596009,0.199052133,0.393719848,0.116740112,0.477391874,0.502293578
camel1_4,0.641436228,0.124137931,0.090784044,0.33595861,0.15720524,0.37735399,0.042091549,0.224006116,0.533256881
