Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
poi2_0,0.668766305,0.304794521,0.096551724,0.524753355,0.407322654,0.503697222,0.263951542,0.454437687,0.864678899
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
camel1_4,0.803205128,0.218543046,0.034825871,0.459273442,0.345549738,0.446878037,0.286502866,0.480027548,1.119318182
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
ivy2_0,0.772496392,0.409090909,0.120689655,0.599764844,0.52173913,0.573538075,0.332064243,0.40087146,1.009803922
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
