Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
poi2_0,0.688945263,0.648648649,0.270758123,0.687765773,0.352941176,0.686345944,0.262222482,0.513933121,0.439490446
poi2_0,0.636598693,0.648648649,0.375451264,0.636484638,0.290909091,0.636398966,0.179248623,0.371549894,0.531847134
poi2_0,0.536637721,0.405405405,0.332129964,0.520344235,0.208333333,0.518412498,0.049845061,0.159447983,0.550955414
poi2_0,0.544053078,0.189189189,0.101083032,0.41238983,0.194444444,0.422231902,0.090263232,0.410828025,0.398089172
poi2_0,0.580495658,0.810810811,0.649819495,0.532850954,0.24291498,0.521430295,0.11028511,0.175159236,0.73566879
poi2_0,0.494731193,0.837837838,0.848375451,0.356422199,0.204620462,0.389247402,-0.009441078,-0.01109513,0.904458599
poi2_0,0.546541126,0.432432432,0.339350181,0.534496406,0.217687075,0.532404294,0.062906598,0.189888535,0.550955414
poi2_0,0.662064592,0.432432432,0.108303249,0.620965857,0.385542169,0.591427768,0.295537482,0.661226115,0.347133758
poi2_0,0.617621231,0.675675676,0.440433213,0.614886711,0.27173913,0.613239297,0.151998591,0.307133758,0.582802548
poi2_0,0.672602205,0.756756757,0.411552347,0.66731682,0.312849162,0.661959611,0.223618992,0.402411283,0.538216561
poi2_0,0.615133184,0.432432432,0.202166065,0.587374897,0.293577982,0.573969449,0.176602694,0.469745223,0.429936306
poi2_0,0.667138257,0.810810811,0.476534296,0.651484192,0.301507538,0.637455186,0.215658863,0.363694268,0.582802548
poi2_0,0.596936286,0.594594595,0.400722022,0.596931693,0.258823529,0.596929484,0.126500433,0.287637522,0.566878981
poi2_0,0.549712167,0.918918919,0.819494585,0.407271213,0.228187919,0.417700457,0.085580585,0.095447733,0.859872611
poi2_0,0.594301883,0.513513514,0.324909747,0.588785163,0.260273973,0.58633622,0.127732358,0.324002682,0.51910828
poi2_0,0.670943507,0.594594595,0.252707581,0.666585353,0.341085271,0.662202232,0.242188184,0.507237985,0.436305732
poi2_0,0.638354961,0.702702703,0.42599278,0.635103476,0.287292818,0.63267485,0.179044001,0.347378736,0.563694268
poi2_0,0.641282076,0.459459459,0.176895307,0.614966046,0.330097087,0.597833352,0.223593927,0.54252529,0.401273885
poi2_0,0.597033857,0.486486486,0.292418773,0.586710069,0.264705882,0.58214544,0.134665767,0.351910828,0.496815287
poi2_0,0.567372427,0.351351351,0.216606498,0.524639272,0.236363636,0.516438502,0.102844952,0.338314552,0.461783439
camel1_4,0.623141868,0.524137931,0.277854195,0.615226794,0.359338061,0.610354223,0.196775633,0.391749155,0.556192661
camel1_4,0.630678746,0.503448276,0.242090784,0.617711978,0.370558376,0.6093777,0.215447998,0.432810733,0.533256881
camel1_4,0.556889437,0.35862069,0.244841816,0.520399221,0.277333333,0.514554362,0.096134972,0.264511291,0.583715596
camel1_4,0.64454774,0.586206897,0.297111417,0.641901967,0.381165919,0.639791778,0.226407707,0.411157582,0.551605505
camel1_4,0.610027036,0.489655172,0.2696011,0.598033109,0.344660194,0.591872204,0.177765426,0.374676961,0.560779817
camel1_4,0.603865674,0.510344828,0.30261348,0.596579922,0.337129841,0.59297598,0.163612191,0.339356558,0.581422018
camel1_4,0.628088982,0.620689655,0.364511692,0.628045396,0.36,0.628015383,0.194148271,0.344100408,0.596330275
camel1_4,0.60938671,0.524137931,0.305364512,0.603394405,0.343115124,0.600192425,0.171744043,0.347990101,0.57912844
camel1_4,0.631451881,0.565517241,0.30261348,0.62800008,0.36689038,0.625600357,0.205734491,0.387586708,0.563073394
camel1_4,0.618403453,0.579310345,0.342503439,0.617166557,0.351464435,0.61640621,0.181480125,0.340801114,0.591743119
camel1_4,0.600341507,0.448275862,0.247592847,0.580763261,0.333333333,0.572389346,0.166243629,0.373235709,0.556192661
camel1_4,0.653536024,0.620689655,0.313617607,0.652710082,0.388768898,0.651982514,0.237532506,0.412461774,0.553899083
camel1_4,0.595726415,0.593103448,0.401650619,0.59572064,0.328871893,0.595717906,0.143847931,0.26912204,0.63646789
camel1_4,0.621851729,0.586206897,0.342503439,0.620829299,0.354906054,0.620175476,0.186658824,0.346600108,0.589449541
camel1_4,0.577626524,0.434482759,0.279229711,0.559609027,0.306569343,0.55402972,0.125549275,0.297910296,0.587155963
camel1_4,0.592833088,0.489655172,0.303988996,0.583785396,0.324942792,0.579963601,0.146480083,0.316126114,0.589449541
camel1_4,0.588056728,0.517241379,0.341127923,0.583777271,0.320512821,0.582014267,0.135786412,0.283868502,0.611238532
camel1_4,0.632101693,0.537931034,0.273727648,0.625047548,0.369668246,0.620240501,0.211295973,0.409477182,0.548165138
camel1_4,0.574922924,0.468965517,0.31911967,0.565074682,0.305617978,0.561916112,0.117445742,0.266392337,0.608944954
camel1_4,0.596271878,0.489655172,0.297111417,0.586662621,0.328703704,0.582431421,0.152567407,0.327836284,0.583715596
camel1_4,0.608068112,0.565517241,0.349381018,0.60657749,0.340956341,0.605765068,0.165358579,0.318639517,0.60206422
camel1_4,0.616914101,0.496551724,0.262723521,0.605058598,0.352941176,0.598450616,0.189697487,0.392600025,0.552752294
camel1_4,0.601669592,0.413793103,0.21045392,0.571584397,0.335195531,0.559585776,0.176213741,0.409690367,0.536697248
camel1_4,0.610819143,0.565517241,0.343878955,0.609136901,0.343815514,0.608191371,0.169953483,0.326750951,0.597477064
camel1_4,0.605203244,0.482758621,0.272352132,0.592687338,0.338983051,0.58665128,0.169794833,0.363368283,0.565366972
camel1_4,0.61830859,0.510344828,0.273727648,0.608809772,0.354066986,0.603333255,0.189977752,0.386545376,0.55733945
camel1_4,0.605900489,0.489655172,0.277854195,0.594644792,0.339712919,0.589113886,0.170053052,0.360624758,0.56766055
camel1_4,0.594199118,0.482758621,0.294360385,0.583655384,0.326340326,0.579175404,0.149685663,0.325360419,0.583715596
camel1_4,0.615586017,0.531034483,0.299862448,0.609751738,0.35,0.606397317,0.181922991,0.362936376,0.572247706
camel1_4,0.584551534,0.468965517,0.299862448,0.573009921,0.315545244,0.568772038,0.134112998,0.300627361,0.592889908
ivy2_0,0.603525641,0.425,0.217948718,0.576516951,0.272,0.565185877,0.1535395,0.431818182,0.4375
ivy2_0,0.701602564,0.65,0.246794872,0.699702318,0.363636364,0.697173557,0.281264586,0.549825175,0.411931818
ivy2_0,0.620512821,0.6,0.358974359,0.620173673,0.272727273,0.619958824,0.157099285,0.356060606,0.522727273
ivy2_0,0.681089744,0.75,0.387820513,0.677594728,0.314136126,0.673729598,0.232244073,0.428030303,0.514204545
ivy2_0,0.588461538,0.6,0.423076923,0.588348405,0.244897959,0.588299816,0.113032008,0.261363636,0.579545455
ivy2_0,0.630448718,0.575,0.314102564,0.628005594,0.285714286,0.626312015,0.174332528,0.402173913,0.488636364
ivy2_0,0.594871795,0.6,0.41025641,0.59484969,0.25,0.594839339,0.121573134,0.28030303,0.568181818
ivy2_0,0.526923077,0.525,0.471153846,0.526919568,0.201923077,0.526919168,0.034213573,0.090909091,0.639204545
ivy2_0,0.621474359,0.65,0.407051282,0.620819351,0.269430052,0.620401036,0.155542706,0.331293706,0.553977273
ivy2_0,0.651282051,0.7,0.397435897,0.649457367,0.291666667,0.647895404,0.193859863,0.383116883,0.534090909
