Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost,costeff
ant1_7,0.8243231995338867,0.7469879518072289,0.23316062176165803,0.756848582290664,0.5835294117647059,0.7567111058114406,0.4489960387939063,0.5345962329508551,0.25838926174496646,0.08641975308641975
poi2_0,0.6603083227631965,0.5945945945945946,0.34657039711191334,0.6233183053828507,0.2838709677419355,0.6228630335765066,0.16510710416505495,0.3679791546033584,0.25955414012738853,0.07653061224489796
camel1_4,0.6589574538727885,0.43448275862068964,0.23521320495185694,0.5764431250949161,0.3324538258575198,0.5669093616337398,0.16744565650319318,0.38237221494102225,0.27522935779816515,0.12852664576802508
ivy2_0,0.8165865384615384,0.825,0.3333333333333333,0.7416198487095662,0.3728813559322034,0.7337894525839452,0.3200357870556386,0.5282369146005509,0.22443181818181818,0.03255813953488372
jedit4_0,0.7748051948051948,0.6533333333333333,0.21645021645021645,0.7154852842086914,0.5632183908045977,0.7110117009469732,0.4016974858467174,0.5048019207683073,0.28921568627450983,0.12560386473429952
log1_0,0.8407105416423996,0.4117647058823529,0.039603960396039604,0.6288538723567673,0.5384615384615384,0.5831131838707742,0.4752274572768434,0.6761904761904762,0.28888888888888886,0.17094017094017094
xal2_4,0.7616639477977162,0.7363636363636363,0.32300163132137033,0.7060573493509189,0.41645244215938304,0.7051829498929282,0.3049745142562281,0.47594897802366676,0.25311203319502074,0.06531531531531531
vel1_6,0.7004584819154356,0.44871794871794873,0.18543046357615894,0.6045758608084153,0.4964539007092199,0.5887237200568118,0.27940982447280366,0.3868995633187774,0.4192139737991266,0.25903614457831325
tom6_0,0.8127774913946489,0.7532467532467533,0.26888604353393086,0.7420978466222999,0.336231884057971,0.7419429625154551,0.2987076764088594,0.5853227232537577,0.1893939393939394,0.03220338983050847
xer1_3,0.7270342693236715,0.42028985507246375,0.1328125,0.6037135982364917,0.389261744966443,0.5794628361915233,0.27089088288186686,0.5798127426353048,0.22075055187637968,0.10723860589812333
luc2_4,0.7173035104069587,0.39408866995073893,0.10510510510510511,0.5938585175568634,0.5031446540880503,0.5651577165217141,0.34147059535891733,0.45557369402985076,0.45149253731343286,0.2921615201900237
syn1_2,0.7608336510357098,0.6627906976744186,0.3442622950819672,0.6592547693676891,0.5533980582524272,0.6592459527826493,0.2988403090685036,0.3269418900410878,0.3847583643122677,0.19463087248322147
ant1_7,0.8243231995338867,0.7469879518072289,0.23316062176165803,0.756848582290664,0.5835294117647059,0.7567111058114406,0.4489960387939063,0.5345962329508551,0.25838926174496646,0.08641975308641975
poi2_0,0.6603083227631965,0.5945945945945946,0.34657039711191334,0.6233183053828507,0.2838709677419355,0.6228630335765066,0.16510710416505495,0.3679791546033584,0.25955414012738853,0.07653061224489796
camel1_4,0.6589574538727885,0.43448275862068964,0.23521320495185694,0.5764431250949161,0.3324538258575198,0.5669093616337398,0.16744565650319318,0.38237221494102225,0.27522935779816515,0.12852664576802508
ivy2_0,0.8165865384615384,0.825,0.3333333333333333,0.7416198487095662,0.3728813559322034,0.7337894525839452,0.3200357870556386,0.5282369146005509,0.22443181818181818,0.03255813953488372
jedit4_0,0.7748051948051948,0.6533333333333333,0.21645021645021645,0.7154852842086914,0.5632183908045977,0.7110117009469732,0.4016974858467174,0.5048019207683073,0.28921568627450983,0.12560386473429952
log1_0,0.8407105416423996,0.4117647058823529,0.039603960396039604,0.6288538723567673,0.5384615384615384,0.5831131838707742,0.4752274572768434,0.6761904761904762,0.28888888888888886,0.17094017094017094
xal2_4,0.7616639477977162,0.7363636363636363,0.32300163132137033,0.7060573493509189,0.41645244215938304,0.7051829498929282,0.3049745142562281,0.47594897802366676,0.25311203319502074,0.06531531531531531
vel1_6,0.7004584819154356,0.44871794871794873,0.18543046357615894,0.6045758608084153,0.4964539007092199,0.5887237200568118,0.27940982447280366,0.3868995633187774,0.4192139737991266,0.25903614457831325
tom6_0,0.8127774913946489,0.7532467532467533,0.26888604353393086,0.7420978466222999,0.336231884057971,0.7419429625154551,0.2987076764088594,0.5853227232537577,0.1893939393939394,0.03220338983050847
xer1_3,0.7270342693236715,0.42028985507246375,0.1328125,0.6037135982364917,0.389261744966443,0.5794628361915233,0.27089088288186686,0.5798127426353048,0.22075055187637968,0.10723860589812333
luc2_4,0.7173035104069587,0.39408866995073893,0.10510510510510511,0.5938585175568634,0.5031446540880503,0.5651577165217141,0.34147059535891733,0.45557369402985076,0.45149253731343286,0.2921615201900237
syn1_2,0.7608336510357098,0.6627906976744186,0.3442622950819672,0.6592547693676891,0.5533980582524272,0.6592459527826493,0.2988403090685036,0.3269418900410878,0.3847583643122677,0.19463087248322147
ant1_7,0.8243231995338867,0.7469879518072289,0.23316062176165803,0.756848582290664,0.5835294117647059,0.7567111058114406,0.4489960387939063,0.5345962329508551,0.25838926174496646,0.08641975308641975
poi2_0,0.6603083227631965,0.5945945945945946,0.34657039711191334,0.6233183053828507,0.2838709677419355,0.6228630335765066,0.16510710416505495,0.3679791546033584,0.25955414012738853,0.07653061224489796
camel1_4,0.6589574538727885,0.43448275862068964,0.23521320495185694,0.5764431250949161,0.3324538258575198,0.5669093616337398,0.16744565650319318,0.38237221494102225,0.27522935779816515,0.12852664576802508
ivy2_0,0.8165865384615384,0.825,0.3333333333333333,0.7416198487095662,0.3728813559322034,0.7337894525839452,0.3200357870556386,0.5282369146005509,0.22443181818181818,0.03255813953488372
jedit4_0,0.7748051948051948,0.6533333333333333,0.21645021645021645,0.7154852842086914,0.5632183908045977,0.7110117009469732,0.4016974858467174,0.5048019207683073,0.28921568627450983,0.12560386473429952
log1_0,0.8407105416423996,0.4117647058823529,0.039603960396039604,0.6288538723567673,0.5384615384615384,0.5831131838707742,0.4752274572768434,0.6761904761904762,0.28888888888888886,0.17094017094017094
xal2_4,0.7616639477977162,0.7363636363636363,0.32300163132137033,0.7060573493509189,0.41645244215938304,0.7051829498929282,0.3049745142562281,0.47594897802366676,0.25311203319502074,0.06531531531531531
vel1_6,0.7004584819154356,0.44871794871794873,0.18543046357615894,0.6045758608084153,0.4964539007092199,0.5887237200568118,0.27940982447280366,0.3868995633187774,0.4192139737991266,0.25903614457831325
tom6_0,0.8127774913946489,0.7532467532467533,0.26888604353393086,0.7420978466222999,0.336231884057971,0.7419429625154551,0.2987076764088594,0.5853227232537577,0.1893939393939394,0.03220338983050847
xer1_3,0.7270342693236715,0.42028985507246375,0.1328125,0.6037135982364917,0.389261744966443,0.5794628361915233,0.27089088288186686,0.5798127426353048,0.22075055187637968,0.10723860589812333
luc2_4,0.7173035104069587,0.39408866995073893,0.10510510510510511,0.5938585175568634,0.5031446540880503,0.5651577165217141,0.34147059535891733,0.45557369402985076,0.45149253731343286,0.2921615201900237
syn1_2,0.7608336510357098,0.6627906976744186,0.3442622950819672,0.6592547693676891,0.5533980582524272,0.6592459527826493,0.2988403090685036,0.3269418900410878,0.3847583643122677,0.19463087248322147
ant1_7,0.8243231995338867,0.7469879518072289,0.23316062176165803,0.756848582290664,0.5835294117647059,0.7567111058114406,0.4489960387939063,0.5345962329508551,0.25838926174496646,0.08641975308641975
poi2_0,0.6603083227631965,0.5945945945945946,0.34657039711191334,0.6233183053828507,0.2838709677419355,0.6228630335765066,0.16510710416505495,0.3679791546033584,0.25955414012738853,0.07653061224489796
camel1_4,0.6589574538727885,0.43448275862068964,0.23521320495185694,0.5764431250949161,0.3324538258575198,0.5669093616337398,0.16744565650319318,0.38237221494102225,0.27522935779816515,0.12852664576802508
ivy2_0,0.8165865384615384,0.825,0.3333333333333333,0.7416198487095662,0.3728813559322034,0.7337894525839452,0.3200357870556386,0.5282369146005509,0.22443181818181818,0.03255813953488372
jedit4_0,0.7748051948051948,0.6533333333333333,0.21645021645021645,0.7154852842086914,0.5632183908045977,0.7110117009469732,0.4016974858467174,0.5048019207683073,0.28921568627450983,0.12560386473429952
log1_0,0.8407105416423996,0.4117647058823529,0.039603960396039604,0.6288538723567673,0.5384615384615384,0.5831131838707742,0.4752274572768434,0.6761904761904762,0.28888888888888886,0.17094017094017094
xal2_4,0.7616639477977162,0.7363636363636363,0.32300163132137033,0.7060573493509189,0.41645244215938304,0.7051829498929282,0.3049745142562281,0.47594897802366676,0.25311203319502074,0.06531531531531531
vel1_6,0.7004584819154356,0.44871794871794873,0.18543046357615894,0.6045758608084153,0.4964539007092199,0.5887237200568118,0.27940982447280366,0.3868995633187774,0.4192139737991266,0.25903614457831325
tom6_0,0.8127774913946489,0.7532467532467533,0.26888604353393086,0.7420978466222999,0.336231884057971,0.7419429625154551,0.2987076764088594,0.5853227232537577,0.1893939393939394,0.03220338983050847
xer1_3,0.7270342693236715,0.42028985507246375,0.1328125,0.6037135982364917,0.389261744966443,0.5794628361915233,0.27089088288186686,0.5798127426353048,0.22075055187637968,0.10723860589812333
luc2_4,0.7173035104069587,0.39408866995073893,0.10510510510510511,0.5938585175568634,0.5031446540880503,0.5651577165217141,0.34147059535891733,0.45557369402985076,0.45149253731343286,0.2921615201900237
