Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost,costeff
ant1_7,0.8243440081569803,0.8253012048192772,0.3592400690846287,0.7272000708088336,0.5362035225048923,0.717534872706802,0.38895259365427587,0.43888698378484303,0.28993288590604027,0.0725
poi2_0,0.6799199921943605,0.5945945945945946,0.3898916967509025,0.6023015019317095,0.2634730538922156,0.6022758003796985,0.1339936290597358,0.30370584829183556,0.2786624203821656,0.08152173913043478
camel1_4,0.7008490252810321,0.5862068965517241,0.2751031636863824,0.6518738564596442,0.3953488372093023,0.6486408652591966,0.24695336488902545,0.44245817593092274,0.2666284403669725,0.10221465076660988
ivy2_0,0.8186698717948718,0.825,0.3525641025641026,0.7308451377580721,0.360655737704918,0.721677842764153,0.30528749853737835,0.5075757575757576,0.23295454545454544,0.03349282296650718
jedit4_0,0.7924098124098125,0.7733333333333333,0.36796536796536794,0.6991233430328648,0.5321100917431193,0.6944052603531383,0.3494815279819298,0.39570655848546316,0.31699346405228757,0.10429447852760736
log1_0,0.8756552125800815,0.6176470588235294,0.0594059405940594,0.7622041421685947,0.6885245901639345,0.7263918519084616,0.6057985195124266,0.6761904761904762,0.24444444444444444,0.12037037037037036
xal2_4,0.7873795046715112,0.8181818181818182,0.3605220228384992,0.723332049643335,0.4275534441805226,0.7144881962236651,0.3320018772508706,0.47425849085600125,0.2565698478561549,0.04854368932038835
vel1_6,0.7109016811003567,0.5128205128205128,0.2251655629139073,0.6303578296313003,0.5263157894736842,0.6204981004982946,0.29149151518508726,0.36986899563318776,0.4104803493449782,0.24516129032258063
tom6_0,0.8278098342118829,0.7272727272727273,0.2560819462227913,0.7355483069370563,0.3363363363363363,0.7354644367287182,0.2943401019970422,0.5897435897435898,0.1858974358974359,0.03488372093023256
xer1_3,0.7297516606280194,0.42028985507246375,0.15885416666666666,0.5945797342547704,0.36477987421383645,0.5749714724872775,0.2354401158811182,0.527289335464718,0.23178807947019867,0.11019283746556474
luc2_4,0.7657213864110416,0.4630541871921182,0.12912912912912913,0.6350278759711288,0.5529411764705883,0.609497030816945,0.3713405826018284,0.4480192124483963,0.43283582089552236,0.2731829573934837
syn1_2,0.758673274876096,0.7093023255813954,0.3551912568306011,0.6762871735330128,0.5754716981132076,0.6754495672154426,0.3309489299853046,0.3396306904747395,0.3736059479553903,0.17482517482517482
ant1_7,0.8263520402854945,0.8132530120481928,0.3316062176165803,0.7372742073052606,0.5476673427991887,0.7308930314251902,0.4038871006401696,0.4602833706189411,0.28187919463087246,0.07416267942583732
poi2_0,0.6705532247048492,0.6216216216216216,0.5234657039711191,0.5442646615901043,0.224390243902439,0.5432798775736771,0.06344920215361598,0.13929659374134587,0.3343949044585987,0.0958904109589041
camel1_4,0.7035905706019067,0.5862068965517241,0.2764786795048143,0.6512550866415464,0.3944315545243619,0.6481014402685901,0.24564060281359054,0.44050188882892605,0.2672018348623853,0.10238907849829351
ivy2_0,0.8185096153846153,0.825,0.36217948717948717,0.7253977688667942,0.3548387096774194,0.7155716426465213,0.29813286514851484,0.49724517906336085,0.2372159090909091,0.03398058252427184
jedit4_0,0.7949494949494949,0.7733333333333333,0.3203463203463203,0.7249819622575762,0.5603864734299516,0.7225116734552559,0.39342393964665967,0.4421906693711967,0.29901960784313725,0.09770114942528736
log1_0,0.874490390215492,0.6176470588235294,0.0594059405940594,0.7622041421685947,0.6885245901639345,0.7263918519084616,0.6057985195124266,0.6761904761904762,0.24444444444444444,0.12037037037037036
xal2_4,0.7849325226160464,0.8181818181818182,0.35073409461663946,0.7288467321392216,0.4337349397590361,0.7206505267892713,0.33995510593473605,0.4844014138619948,0.2524204702627939,0.04784688995215311
vel1_6,0.7033452199015113,0.5256410256410257,0.23178807947019867,0.63545550734646,0.5324675324675324,0.6266756434818502,0.29574220920985816,0.3686228565342422,0.40829694323144106,0.24183006535947713
tom6_0,0.8279428637943362,0.7272727272727273,0.24199743918053776,0.742478679617726,0.34782608695652173,0.7421793977790039,0.3070759302562366,0.6073717948717949,0.1794871794871795,0.03425774877650897
xer1_3,0.7321293780193237,0.42028985507246375,0.171875,0.5899597750964756,0.3536585365853659,0.5724459871800376,0.2192625216461235,0.5010276318794246,0.23730684326710816,0.11173184357541899
luc2_4,0.76273317652628,0.43349753694581283,0.13213213213213212,0.6133665976519547,0.5253731343283582,0.5886704842901229,0.33930158128133103,0.43190298507462693,0.4449626865671642,0.28465346534653463
syn1_2,0.7591815986783581,0.7325581395348837,0.39344262295081966,0.6665872363406807,0.5701357466063347,0.6636057028697844,0.3163028819054083,0.314922995220393,0.379182156133829,0.17164179104477612
ant1_7,0.8266329566972554,0.8192771084337349,0.34196891191709844,0.7342409734576679,0.5439999999999999,0.7265009138462833,0.3993908158161658,0.45278326095538884,0.28456375838926173,0.072992700729927
poi2_0,0.6720167821250854,0.5945945945945946,0.3862815884476534,0.6040808307769797,0.26506024096385544,0.6040410322359377,0.13651375523619286,0.3090619571511291,0.2770700636942675,0.08108108108108109
camel1_4,0.7008490252810321,0.5724137931034483,0.2613480055020633,0.6502419472427101,0.3971291866028708,0.6456465434710089,0.24975185347721812,0.4530645517851222,0.2631880733944954,0.10350584307178631
ivy2_0,0.8209134615384616,0.825,0.3525641025641026,0.7308451377580721,0.360655737704918,0.721677842764153,0.30528749853737835,0.5075757575757576,0.23295454545454544,0.03349282296650718
jedit4_0,0.7903318903318903,0.7466666666666667,0.329004329004329,0.7078206700924331,0.5410628019323672,0.7063832206077396,0.3627440911421036,0.4222689075630252,0.3088235294117647,0.10919540229885058
log1_0,0.8753640069889342,0.6176470588235294,0.0594059405940594,0.7622041421685947,0.6885245901639345,0.7263918519084616,0.6057985195124266,0.6761904761904762,0.24444444444444444,0.12037037037037036
xal2_4,0.7912205249888774,0.7818181818181819,0.300163132137031,0.7396926304905015,0.45263157894736844,0.7376060102827842,0.3576281651854694,0.5223390909968156,0.23651452282157676,0.052980132450331126
vel1_6,0.7125997622686364,0.5128205128205128,0.2119205298013245,0.6357226738528388,0.5333333333333333,0.6243311540200983,0.30714387830433876,0.38689956331877723,0.40611353711790393,0.24203821656050956
tom6_0,0.8247168964198412,0.6883116883116883,0.22023047375160051,0.7326148231547333,0.3509933774834437,0.7301379378164055,0.3041578134561231,0.6190130624092888,0.17307692307692307,0.037914691943127965
xer1_3,0.7281665157004831,0.42028985507246375,0.1640625,0.5927360717255511,0.360248447204969,0.5739833594575471,0.22885907405966205,0.5167846540306006,0.23399558498896247,0.11080332409972299
luc2_4,0.7612390715838991,0.4433497536945813,0.13513513513513514,0.6192234046101094,0.5325443786982248,0.5949561743095726,0.34441677713190477,0.43190298507462693,0.44216417910447764,0.2817955112219451
syn1_2,0.7621680010166476,0.6976744186046512,0.36065573770491804,0.6678728445482276,0.5660377358490566,0.6672288186264363,0.3149745423725203,0.3286245353159851,0.379182156133829,0.18181818181818182
ant1_7,0.8210666500197681,0.8072289156626506,0.35578583765112265,0.7211298771562631,0.5296442687747035,0.7138669424640798,0.37716323674591107,0.43463888610638085,0.29261744966442954,0.07901234567901234
