Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost,costeff
ant1_7,0.8274861102440851,0.8253012048192772,0.3436960276338515,0.7359677024988664,0.545816733067729,0.7273769741484724,0.4027663506976221,0.4535247146426297,0.28389261744966443,0.07090464547677261
poi2_0,0.6787491462581715,0.6216216216216216,0.3249097472924188,0.6478045211551375,0.3066666666666667,0.6473411413916597,0.19931428367303045,0.42107449459983387,0.24681528662420382,0.06965174129353234
camel1_4,0.6673813024711852,0.4482758620689655,0.2407152682255846,0.5834115337323897,0.33766233766233766,0.5743573301860713,0.17303420068784608,0.38602681721947774,0.27522935779816515,0.12658227848101267
ivy2_0,0.8234375,0.85,0.33974358974358976,0.7491448115804772,0.3777777777777778,0.7373922061592034,0.330874892914548,0.5320855614973262,0.22443181818181818,0.02830188679245283
jedit4_0,0.8008369408369409,0.7466666666666667,0.2857142857142857,0.7302967433402214,0.5685279187817259,0.7299903419884741,0.40495228826153296,0.46603641456582634,0.29248366013071897,0.10326086956521739
log1_0,0.8000873616773442,0.35294117647058826,0.07920792079207921,0.5700749421965876,0.4444444444444445,0.539045004461677,0.3344750984022828,0.5802469135802469,0.31851851851851853,0.19130434782608696
xal2_4,0.77346878244105,0.7272727272727273,0.31484502446982054,0.7058998000129426,0.41775456919060056,0.7054600581222827,0.3055531945511914,0.4808091286307054,0.25103734439834025,0.06666666666666667
vel1_6,0.6879351332993717,0.4358974358974359,0.17218543046357615,0.6007014635070126,0.4927536231884058,0.5829511267902678,0.2842148062686466,0.3989211405086052,0.4192139737991266,0.2603550295857988
tom6_0,0.8248748690490048,0.8051948051948052,0.33162612035851474,0.7336015102323754,0.3115577889447236,0.7280395730743809,0.27971399560338794,0.5353598014888338,0.21328671328671328,0.027932960893854747
xer1_3,0.7534910929951689,0.43478260869565216,0.16145833333333334,0.60380736442456,0.37267080745341613,0.5843441971801246,0.24412982977464615,0.5328918322295806,0.2306843267108168,0.10803324099722991
luc2_4,0.7136939895560586,0.4433497536945813,0.12612612612612611,0.6224401712149623,0.5373134328358209,0.5964115360893806,0.35715605286652574,0.44452736318407965,0.439365671641791,0.27970297029702973
syn1_2,0.7681408056932267,0.6627906976744186,0.26229508196721313,0.6992452769241996,0.5968586387434555,0.6979165482858318,0.3828740771973119,0.41107415378595186,0.35687732342007433,0.17682926829268292
ant1_7,0.7902802921530683,0.7771084337349398,0.3471502590673575,0.7122745535539137,0.5201612903225806,0.708286139613983,0.3601956951383333,0.42999843920711717,0.2959731543624161,0.0891566265060241
poi2_0,0.740560054639477,0.6756756756756757,0.27075812274368233,0.701948002451863,0.36496350364963503,0.7012557712857765,0.28022086121351086,0.5286624203821656,0.21656050955414013,0.056074766355140186
camel1_4,0.6430156998529621,0.5103448275862069,0.3177441540577717,0.5900726582947801,0.3288888888888889,0.5872509628663742,0.1503722018337347,0.31463860649640474,0.29701834862385323,0.12522045855379188
