Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost,costeff
ant1_7,0.815573173523108,0.7349397590361446,0.24870466321243523,0.7430725494752394,0.5648148148148148,0.7429874119391933,0.4223096965961689,0.5141819782154252,0.26711409395973157,0.0918580375782881
poi2_0,0.7081178651575764,0.6216216216216216,0.35379061371841153,0.6337962816295737,0.2911392405063291,0.6337091349900318,0.17743131144740812,0.38008861811132644,0.25955414012738853,0.07253886010362694
camel1_4,0.6633685908077598,0.4413793103448276,0.24346629986244842,0.5778566628666084,0.3316062176165803,0.5691096925669294,0.16477918503829608,0.3738352924311927,0.2775229357798165,0.12836767036450078
ivy2_0,0.8077724358974359,0.8,0.2916666666666667,0.7527726527090811,0.39263803680981596,0.749930565197939,0.3383651175428544,0.5632102272727273,0.20880681818181818,0.034934497816593885
jedit4_0,0.7634343434343435,0.64,0.24242424242424243,0.6963106238227914,0.5363128491620112,0.6931046486870746,0.3610473505858897,0.46895424836601307,0.3022875816993464,0.13366336633663367
log1_0,0.8299359347699475,0.5294117647058824,0.09900990099009901,0.6906480712340833,0.5806451612903226,0.6599586439186396,0.4607903592715159,0.6082304526748972,0.2814814814814815,0.14953271028037382
xal2_4,0.7652380246181226,0.7363636363636363,0.3605220228384992,0.6862130344412769,0.3932038834951456,0.6841833908872363,0.27370764271598336,0.432747639294435,0.2690179806362379,0.0688836104513064
vel1_6,0.738750212260146,0.48717948717948717,0.2052980132450331,0.6222238394402808,0.5170068027210885,0.6094029233264466,0.2911506553624255,0.38152148931280166,0.4126637554585153,0.25
tom6_0,0.7827793205514075,0.7012987012987013,0.24327784891165172,0.72848353571115,0.3364485981308411,0.7275971938315219,0.29018638442084416,0.5944919278252612,0.18240093240093241,0.03745928338762215
xer1_3,0.6988413345410628,0.4492753623188406,0.16666666666666666,0.6118791835531754,0.37804878048780494,0.5931367525034843,0.24944359800762272,0.533219397564623,0.2306843267108168,0.10614525139664804
luc2_4,0.7324368703679047,0.49261083743842365,0.15615615615615616,0.6447376385656217,0.5633802816901409,0.6246145265261297,0.3620839753704246,0.42432835820895526,0.4300373134328358,0.2682291666666667
syn1_2,0.7385309442114627,0.6395348837209303,0.3442622950819672,0.6475856212626897,0.5392156862745099,0.6475431743679896,0.27750347423651883,0.31409259885096313,0.39219330855018586,0.2052980132450331
ant1_7,0.8060532284578729,0.7228915662650602,0.29015544041450775,0.7163383596342502,0.5286343612334803,0.7162930529144832,0.3697959365167463,0.4652348993288591,0.2859060402684564,0.10065645514223195
poi2_0,0.6467948092496829,0.6756756756756757,0.5703971119133574,0.5387691729118917,0.22727272727272727,0.536028485450061,0.06883661490788799,0.13745222929936307,0.3487261146496815,0.0916030534351145
camel1_4,0.6705829341175356,0.5517241379310345,0.29160935350756534,0.6251689521676894,0.36613272311212813,0.6218550122196683,0.20521581248408258,0.3930619266055046,0.27924311926605505,0.11206896551724138
ivy2_0,0.7928685897435899,0.75,0.3333333333333333,0.7071067811865476,0.3448275862068966,0.7053721745056052,0.272342490703264,0.49242424242424243,0.23295454545454544,0.045871559633027525
jedit4_0,0.7414430014430015,0.64,0.23376623376623376,0.7002782378380827,0.5423728813559322,0.6964817533909622,0.37067856345167494,0.4791666666666667,0.29901960784313725,0.1323529411764706
log1_0,0.8235294117647058,0.5294117647058824,0.09900990099009901,0.6906480712340833,0.5806451612903226,0.6599586439186396,0.4607903592715159,0.6082304526748972,0.2814814814814815,0.14953271028037382
