Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost,costeff
ant1_7,0.7395280604282414,0.6265060240963856,0.26424870466321243,0.6789349149699229,0.491725768321513,0.6764840591620906,0.31712758652720713,0.4493804852865256,0.2973154362416107,0.12704918032786885
poi2_0,0.721436237681725,0.43243243243243246,0.15162454873646208,0.6056938665744059,0.3368421052631579,0.5845948077273821,0.23330071167650487,0.5728503184713376,0.1926751592356688,0.08203125
camel1_4,0.6398235545226011,0.3448275862068966,0.17744154057771663,0.53257942888986,0.30864197530864196,0.5200331302485166,0.15430404938352574,0.40470183486238537,0.26605504587155965,0.1370851370851371
ivy2_0,0.7733173076923077,0.775,0.33974358974358976,0.715331194586618,0.3502824858757062,0.711858796098284,0.2833172091405197,0.49780058651026393,0.23295454545454544,0.04186046511627907
jedit4_0,0.7294083694083694,0.72,0.3722943722943723,0.6722708174151634,0.5023255813953488,0.670604265630184,0.30021354285297747,0.364560639070443,0.33169934640522875,0.12650602409638553
log1_0,0.8268782760629003,0.5294117647058824,0.12871287128712872,0.6791683564311595,0.5538461538461539,0.65502152934407,0.41354309327457134,0.5662551440329218,0.29259259259259257,0.15384615384615385
xal2_4,0.7272727272727272,0.7090909090909091,0.367047308319739,0.6699410418500229,0.37772397094430993,0.6688264611126673,0.24897863984814186,0.40897967868922225,0.27593360995850624,0.0761904761904762
vel1_6,0.6948548140601121,0.4358974358974359,0.2119205298013245,0.5861073454095354,0.4722222222222222,0.5739002383370994,0.23435447254723935,0.3388132545594657,0.43231441048034935,0.26993865030674846
tom6_0,0.7907361524519014,0.6623376623376623,0.24327784891165172,0.707958742153089,0.32075471698113206,0.705721249453282,0.2664991275026537,0.5759175465057819,0.1858974358974359,0.04213938411669368
xer1_3,0.6942179951690821,0.42028985507246375,0.1328125,0.6037135982364917,0.389261744966443,0.5794628361915233,0.27089088288186686,0.5798127426353048,0.22075055187637968,0.10723860589812333
luc2_4,0.7806550392757289,0.4039408866995074,0.1021021021021021,0.6022438650932864,0.5141065830721003,0.5723837551014709,0.35554251432640777,0.4642337095012742,0.4468283582089552,0.28809523809523807
